research_key,region,map_key,logical_location_key,base_table_key,species_key,evolution_chain_id,level_min,level_max,iv_floor,hidden_ability_rate,egg_move_policy,held_item_policy,shiny_policy,unlock_key,normal_preserved,shared_capture_key,status,notes
RESEARCH_KEY_KANTO_0909,KANTO,MAP_KEY_KANTO_K44,K44,TABLE_KEY_KANTO_K44,SPECIES_KEY_DRACOVISH,463,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0910,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_DRACOVISH,463,20,20,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0911,KANTO,MAP_KEY_KANTO_K44,K44,TABLE_KEY_KANTO_K44,SPECIES_KEY_ARCTOVISH,464,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0912,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ARCTOVISH,464,20,20,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0913,KANTO,MAP_KEY_KANTO_K41,K41,TABLE_KEY_KANTO_K41,SPECIES_KEY_DURALUDON,465,90,97,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_5,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0914,TOHOKU,MAP_KEY_TOHOKU_T034,T034,TABLE_KEY_TOHOKU_T034,SPECIES_KEY_DURALUDON,465,42,55,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0915,KANTO,MAP_KEY_KANTO_K43,K43,TABLE_KEY_KANTO_K43,SPECIES_KEY_DREEPY,466,95,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_6,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0916,TOHOKU,MAP_KEY_TOHOKU_T033,T033,TABLE_KEY_TOHOKU_T033,SPECIES_KEY_DREEPY,466,43,55,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0917,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_ZACIAN,467,75,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0888,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0918,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ZACIAN,467,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0888,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0919,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_ZAMAZENTA,468,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0889,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0920,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ZAMAZENTA,468,75,75,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0889,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0921,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_ETERNATUS,469,75,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0890,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0922,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ETERNATUS,469,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0890,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0923,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_KUBFU,470,75,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0891,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0924,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_KUBFU,470,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0891,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0925,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_ZARUDE,471,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0893,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0926,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ZARUDE,471,80,80,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0893,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0927,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_REGIELEKI,472,75,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0894,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0928,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_REGIELEKI,472,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0894,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0929,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_REGIDRAGO,473,75,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0895,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0930,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_REGIDRAGO,473,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0895,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0931,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_GLASTRIER,474,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0896,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0932,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_GLASTRIER,474,75,75,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0896,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0933,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_SPECTRIER,475,75,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0897,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0934,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_SPECTRIER,475,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0897,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0935,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_CALYREX,476,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0898,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0936,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_CALYREX,476,75,75,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0898,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0937,KANTO,MAP_KEY_KANTO_VERMILION_TERMINAL,K46,TABLE_KEY_KANTO_K46,SPECIES_KEY_ENAMORUS,477,68,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,SHARED_CAPTURE_KEY_NATIONAL_0905,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_TOHOKU_0938,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ENAMORUS,477,75,75,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,SHARED_CAPTURE_KEY_NATIONAL_0905,ACTIVE,野生通常表、DexNav通常検索、大量発生には登録しない。
RESEARCH_KEY_KANTO_0939,KANTO,MAP_KEY_KANTO_K47,K47,TABLE_KEY_KANTO_K47,SPECIES_KEY_SPRIGATITO,478,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0940,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_SPRIGATITO,478,5,5,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0941,KANTO,MAP_KEY_KANTO_K47,K47,TABLE_KEY_KANTO_K47,SPECIES_KEY_FUECOCO,479,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0942,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_FUECOCO,479,5,5,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0943,KANTO,MAP_KEY_KANTO_K47,K47,TABLE_KEY_KANTO_K47,SPECIES_KEY_QUAXLY,480,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0944,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_QUAXLY,480,5,5,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0945,KANTO,MAP_KEY_KANTO_ROUTE1,K01,TABLE_KEY_KANTO_K01,SPECIES_KEY_LECHONK,481,68,72,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0946,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_LECHONK,481,2,5,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0947,KANTO,MAP_KEY_KANTO_VIRIDIAN_FOREST,K26,TABLE_KEY_KANTO_K26,SPECIES_KEY_TAROUNTULA,482,70,76,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0948,TOHOKU,MAP_KEY_TOHOKU_T502,T502,TABLE_KEY_TOHOKU_T502,SPECIES_KEY_TAROUNTULA,482,3,6,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0949,KANTO,MAP_KEY_KANTO_K03,K03,TABLE_KEY_KANTO_K03,SPECIES_KEY_NYMBLE,483,71,75,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0950,TOHOKU,MAP_KEY_TOHOKU_T503,T503,TABLE_KEY_TOHOKU_T503,SPECIES_KEY_NYMBLE,483,5,9,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0951,KANTO,MAP_KEY_KANTO_ROUTE1,K01,TABLE_KEY_KANTO_K01,SPECIES_KEY_PAWMI,484,68,72,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0952,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_PAWMI,484,2,5,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0953,KANTO,MAP_KEY_KANTO_K05,K05,TABLE_KEY_KANTO_K05,SPECIES_KEY_TANDEMAUS,485,74,79,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0954,TOHOKU,MAP_KEY_TOHOKU_T502,T502,TABLE_KEY_TOHOKU_T502,SPECIES_KEY_TANDEMAUS,485,3,6,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0955,KANTO,MAP_KEY_KANTO_K05,K05,TABLE_KEY_KANTO_K05,SPECIES_KEY_FIDOUGH,486,74,79,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0956,TOHOKU,MAP_KEY_TOHOKU_T504,T504,TABLE_KEY_TOHOKU_T504,SPECIES_KEY_FIDOUGH,486,9,13,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0957,KANTO,MAP_KEY_KANTO_K33,K33,TABLE_KEY_KANTO_K33,SPECIES_KEY_SMOLIV,487,82,90,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0958,TOHOKU,MAP_KEY_TOHOKU_T504,T504,TABLE_KEY_TOHOKU_T504,SPECIES_KEY_SMOLIV,487,9,13,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0959,KANTO,MAP_KEY_KANTO_K11,K11,TABLE_KEY_KANTO_K11,SPECIES_KEY_SQUAWKABILLY,488,76,82,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0960,TOHOKU,MAP_KEY_TOHOKU_T517,T517,TABLE_KEY_TOHOKU_T517,SPECIES_KEY_SQUAWKABILLY,488,38,45,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0961,KANTO,MAP_KEY_KANTO_K27,K27,TABLE_KEY_KANTO_K27,SPECIES_KEY_NACLI,489,73,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0962,TOHOKU,MAP_KEY_TOHOKU_T024,T024,TABLE_KEY_TOHOKU_T024,SPECIES_KEY_NACLI,489,6,9,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0963,KANTO,MAP_KEY_KANTO_K39,K39,TABLE_KEY_KANTO_K39,SPECIES_KEY_CHARCADET,490,91,98,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_5,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0964,TOHOKU,MAP_KEY_TOHOKU_T028,T028,TABLE_KEY_TOHOKU_T028,SPECIES_KEY_CHARCADET,490,30,40,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0965,KANTO,MAP_KEY_KANTO_K40,K40,TABLE_KEY_KANTO_K40,SPECIES_KEY_TADBULB,491,82,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0966,TOHOKU,MAP_KEY_TOHOKU_T508,T508,TABLE_KEY_TOHOKU_T508,SPECIES_KEY_TADBULB,491,19,25,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_1,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0967,KANTO,MAP_KEY_KANTO_K11,K11,TABLE_KEY_KANTO_K11,SPECIES_KEY_WATTREL,492,76,82,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0968,TOHOKU,MAP_KEY_TOHOKU_T507,T507,TABLE_KEY_TOHOKU_T507,SPECIES_KEY_WATTREL,492,17,23,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_1,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
