species_key,canonical_id,display_name,target_status,completion_weight,current_audit_class,proof_strength,current_method,current_runtime_status,current_physical_status,current_evidence,designed_primary_route_key,designed_method,designed_runtime_status,designed_physical_status,designed_evidence,remaining_exact_rom_gate
SPECIES_KEY_COALOSSAL,1312,セキタンザン,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=2; predecessor canonical id 1311 (トロッゴン); evolution table root 0x09F79290,ROUTE_1312_COALOSSAL,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1311; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_APPLIN,1313,カジッチュ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,CONNECTED_ECOLOGY_RUNTIME,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,TOHOKU_ECOLOGY:T026:ずつき／朝昼オーバーレイ:Lv38-48,ROUTE_1313_APPLIN,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T026:ずつき／朝昼オーバーレイ:Lv38-48,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_FLAPPLE,1314,アップリュー,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1313 (カジッチュ); evolution table root 0x09F79290,ROUTE_1314_FLAPPLE,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1313; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_APPLETUN,1315,タルップル,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1313 (カジッチュ); evolution table root 0x09F79290,ROUTE_1315_APPLETUN,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1313; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_SILICOBRA,1316,スナヘビ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/36:K28:FISHING:Lv76-83; ROM_WILD:97/36:K28:LAND:Lv76-83; ROM_WILD:97/36:K28:ROCK:Lv76-83; ROM_WILD:97/36:K28:WATER:Lv76-83; ROM_WILD:97/37:K28:FISHING:Lv76-83; ROM_WILD:97/37:K28:LAND:Lv76-83; ROM_WILD:97/37:K28:ROCK:Lv76-83; ROM_WILD:97/37:K28:WATER:Lv76-83; ROM_WILD:97/38:K28:FISHING:Lv76-83; ROM_WILD:97/38:K28:LAND:Lv76-83; ROM_WILD:97/38:K28:ROCK:Lv76-83; ROM_WILD:97/38:K28:WATER:Lv76-83; TOHOKU_ECOLOGY:T505:いわくだき／DexNav:Lv10-14,ROUTE_1316_SILICOBRA,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T505:いわくだき／DexNav:Lv10-14,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_SANDACONDA,1317,サダイジャ,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1316 (スナヘビ); evolution table root 0x09F79290,ROUTE_1317_SANDACONDA,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1316; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_CRAMORANT,1318,ウッウ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/37:K25:FISHING:Lv75-80; ROM_WILD:96/37:K25:LAND:Lv75-80; ROM_WILD:96/37:K25:ROCK:Lv75-80; TOHOKU_ECOLOGY:T509:水上オーバーレイ:Lv21-27,ROUTE_1318_CRAMORANT,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T509:水上オーバーレイ:Lv21-27,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_ARROKUDA,1319,サシカマス,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/30:K19:FISHING:Lv87-92; ROM_WILD:96/30:K19:LAND:Lv87-92; ROM_WILD:96/30:K19:ROCK:Lv87-92; TOHOKU_ECOLOGY:T507:釣りオーバーレイ:Lv17-23,ROUTE_1319_ARROKUDA,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T507:釣りオーバーレイ:Lv17-23,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_BARRASKEWDA,1320,カマスジョー,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1319 (サシカマス); evolution table root 0x09F79290,ROUTE_1320_BARRASKEWDA,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1319; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_TOXEL,1321,エレズン,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/95:K40:FISHING:Lv82-94; ROM_WILD:97/95:K40:LAND:Lv82-94; TOHOKU_ECOLOGY:T029:DexNav隠し枠／低確率タマゴ:Lv30-40,ROUTE_1321_TOXEL,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T029:DexNav隠し枠／低確率タマゴ:Lv30-40,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_TOXTRICITY,1322,ストリンダー,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1321 (エレズン); evolution table root 0x09F79290,ROUTE_1322_TOXTRICITY,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1321; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_SIZZLIPEDE,1323,ヤクデ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/59:K39:FISHING:Lv91-98; ROM_WILD:97/59:K39:LAND:Lv91-98; ROM_WILD:97/60:K39:FISHING:Lv91-98; ROM_WILD:97/60:K39:LAND:Lv91-98; ROM_WILD:97/61:K39:FISHING:Lv91-98; ROM_WILD:97/61:K39:LAND:Lv91-98; ROM_WILD:97/62:K39:FISHING:Lv91-98; ROM_WILD:97/62:K39:LAND:Lv91-98; TOHOKU_ECOLOGY:T028:洞窟・屋内オーバーレイ:Lv30-40,ROUTE_1323_SIZZLIPEDE,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T028:洞窟・屋内オーバーレイ:Lv30-40,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_CENTISKORCH,1324,マルヤクデ,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1323 (ヤクデ); evolution table root 0x09F79290,ROUTE_1324_CENTISKORCH,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1323; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_CLOBBOPUS,1325,タタッコ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/34:K22:FISHING:Lv90-95; ROM_WILD:96/34:K22:LAND:Lv90-95; ROM_WILD:96/34:K22:ROCK:Lv90-95; ROM_WILD:96/34:K22:WATER:Lv90-95; TOHOKU_ECOLOGY:T522:草むらオーバーレイ:Lv47-54,ROUTE_1325_CLOBBOPUS,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T522:草むらオーバーレイ:Lv47-54,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_GRAPPLOCT,1326,オトスパス,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1325 (タタッコ); evolution table root 0x09F79290,ROUTE_1326_GRAPPLOCT,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1325; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_SINISTEA,1327,ヤバチャ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/4:K31:FISHING:Lv82-90; ROM_WILD:96/4:K31:LAND:Lv82-90; ROM_WILD:97/88:K31:FISHING:Lv82-90; ROM_WILD:97/88:K31:LAND:Lv82-90; ROM_WILD:97/89:K31:FISHING:Lv82-90; ROM_WILD:97/89:K31:LAND:Lv82-90; ROM_WILD:97/90:K31:FISHING:Lv82-90; ROM_WILD:97/90:K31:LAND:Lv82-90; ROM_WILD:97/91:K31:FISHING:Lv82-90; ROM_WILD:97/91:K31:LAND:Lv82-90; ROM_WILD:97/92:K31:FISHING:Lv82-90; ROM_WILD:97/92:K31:LAND:Lv82-90; ROM_WILD:97/93:K31:FISHING:Lv82-90; ROM_WILD:97/93:K31:LAND:Lv82-90; ROM_WILD:97/94:K31:FISHING:Lv82-90; ROM_WILD:97/94:K31:LAND:Lv82-90; TOHOKU_ECOLOGY:T025:夜間オーバーレイ:Lv8-13,ROUTE_1327_SINISTEA,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T025:夜間オーバーレイ:Lv8-13,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_POLTEAGEIST,1328,ポットデス,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1327 (ヤバチャ); evolution table root 0x09F79290,ROUTE_1328_POLTEAGEIST,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1327; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_HATENNA,1329,ミブリム,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/10:K41:FISHING:Lv90-97; ROM_WILD:96/10:K41:LAND:Lv90-97; ROM_WILD:96/11:K41:FISHING:Lv90-97; ROM_WILD:96/11:K41:LAND:Lv90-97; ROM_WILD:97/47:K41:FISHING:Lv90-97; ROM_WILD:97/47:K41:LAND:Lv90-97; ROM_WILD:97/48:K41:FISHING:Lv90-97; ROM_WILD:97/48:K41:LAND:Lv90-97; ROM_WILD:97/49:K41:FISHING:Lv90-97; ROM_WILD:97/49:K41:LAND:Lv90-97; ROM_WILD:97/50:K41:FISHING:Lv90-97; ROM_WILD:97/50:K41:LAND:Lv90-97; ROM_WILD:97/51:K41:FISHING:Lv90-97; ROM_WILD:97/51:K41:LAND:Lv90-97; ROM_WILD:97/52:K41:FISHING:Lv90-97; ROM_WILD:97/52:K41:LAND:Lv90-97; ROM_WILD:97/53:K41:FISHING:Lv90-97; ROM_WILD:97/53:K41:LAND:Lv90-97; ROM_WILD:97/54:K41:FISHING:Lv90-97; ROM_WILD:97/54:K41:LAND:Lv90-97; ROM_WILD:97/55:K41:FISHING:Lv90-97; ROM_WILD:97/55:K41:LAND:Lv90-97; ROM_WILD:97/56:K41:FISHING:Lv90-97; ROM_WILD:97/56:K41:LAND:Lv90-97; ROM_WILD:97/57:K41:FISHING:Lv90-97; ROM_WILD:97/57:K41:LAND:Lv90-97; ROM_WILD:97/58:K41:FISHING:Lv90-97; ROM_WILD:97/58:K41:LAND:Lv90-97; TOHOKU_ECOLOGY:T025:洞窟・屋内オーバーレイ:Lv8-13,ROUTE_1329_HATENNA,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T025:洞窟・屋内オーバーレイ:Lv8-13,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_HATTREM,1330,テブリム,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1329 (ミブリム); evolution table root 0x09F79290,ROUTE_1330_HATTREM,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1329; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_HATTERENE,1331,ブリムオン,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=2; predecessor canonical id 1330 (テブリム); evolution table root 0x09F79290,ROUTE_1331_HATTERENE,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1330; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_IMPIDIMP,1332,ベロバー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/42:K32:FISHING:Lv83-91; ROM_WILD:97/42:K32:LAND:Lv83-91; ROM_WILD:97/42:K32:ROCK:Lv83-91; ROM_WILD:97/42:K32:WATER:Lv83-91; ROM_WILD:97/43:K32:FISHING:Lv83-91; ROM_WILD:97/43:K32:LAND:Lv83-91; ROM_WILD:97/43:K32:ROCK:Lv83-91; ROM_WILD:97/43:K32:WATER:Lv83-91; ROM_WILD:97/44:K32:FISHING:Lv83-91; ROM_WILD:97/44:K32:LAND:Lv83-91; ROM_WILD:97/44:K32:ROCK:Lv83-91; ROM_WILD:97/44:K32:WATER:Lv83-91; ROM_WILD:97/45:K32:FISHING:Lv83-91; ROM_WILD:97/45:K32:LAND:Lv83-91; ROM_WILD:97/45:K32:ROCK:Lv83-91; ROM_WILD:97/45:K32:WATER:Lv83-91; ROM_WILD:97/46:K32:FISHING:Lv83-91; ROM_WILD:97/46:K32:LAND:Lv83-91; ROM_WILD:97/46:K32:ROCK:Lv83-91; ROM_WILD:97/46:K32:WATER:Lv83-91; TOHOKU_ECOLOGY:T035:夜間オーバーレイ:Lv44-57,ROUTE_1332_IMPIDIMP,ECOLOGY_OVERLAY,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T035:夜間オーバーレイ:Lv44-57,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_MORGREM,1333,ギモー,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 1332 (ベロバー); evolution table root 0x09F79290,ROUTE_1333_MORGREM,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1332; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_GRIMMSNARL,1334,オーロンゲ,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=2; predecessor canonical id 1333 (ギモー); evolution table root 0x09F79290,ROUTE_1334_GRIMMSNARL,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1333; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_OBSTAGOON,1335,タチフサグマ,REQUIRED_BASE,1,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,NO_CURRENT_ENTRY_IN_SUPPLIED_AUDIT,NO_VERIFIED_WILD_OR_EVOLUTION_ENTRY,EVENT_OR_GIFT_ENTRY_NOT_VERIFIED_IN_SUPPLIED_ROM,ENTRY_INTEGRATION_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; no direct source and no forward evolution closure from a supplied direct source,ROUTE_1335_OBSTAGOON,EVOLUTION_SUPPORT,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,integrate the designed runtime/host and pass exact-ROM acceptance
SPECIES_KEY_PERRSERKER,1336,ニャイキング,REQUIRED_BASE,1,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,NO_CURRENT_ENTRY_IN_SUPPLIED_AUDIT,NO_VERIFIED_WILD_OR_EVOLUTION_ENTRY,EVENT_OR_GIFT_ENTRY_NOT_VERIFIED_IN_SUPPLIED_ROM,ENTRY_INTEGRATION_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; no direct source and no forward evolution closure from a supplied direct source,ROUTE_1336_PERRSERKER,EVOLUTION_SUPPORT,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,integrate the designed runtime/host and pass exact-ROM acceptance
SPECIES_KEY_CURSOLA,1337,サニゴーン,REQUIRED_BASE,1,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,NO_CURRENT_ENTRY_IN_SUPPLIED_AUDIT,NO_VERIFIED_WILD_OR_EVOLUTION_ENTRY,EVENT_OR_GIFT_ENTRY_NOT_VERIFIED_IN_SUPPLIED_ROM,ENTRY_INTEGRATION_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; no direct source and no forward evolution closure from a supplied direct source,ROUTE_1337_CURSOLA,EVOLUTION_SUPPORT,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,integrate the designed runtime/host and pass exact-ROM acceptance
SPECIES_KEY_SIRFETCHD,1338,ネギガナイト,REQUIRED_BASE,1,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,NO_CURRENT_ENTRY_IN_SUPPLIED_AUDIT,NO_VERIFIED_WILD_OR_EVOLUTION_ENTRY,EVENT_OR_GIFT_ENTRY_NOT_VERIFIED_IN_SUPPLIED_ROM,ENTRY_INTEGRATION_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; no direct source and no forward evolution closure from a supplied direct source,ROUTE_1338_SIRFETCHD,EVOLUTION_SUPPORT,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,integrate the designed runtime/host and pass exact-ROM acceptance
SPECIES_KEY_MR_RIME,1339,バリコオル,REQUIRED_BASE,1,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,NO_CURRENT_ENTRY_IN_SUPPLIED_AUDIT,NO_VERIFIED_WILD_OR_EVOLUTION_ENTRY,EVENT_OR_GIFT_ENTRY_NOT_VERIFIED_IN_SUPPLIED_ROM,ENTRY_INTEGRATION_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; no direct source and no forward evolution closure from a supplied direct source,ROUTE_1339_MR_RIME,EVOLUTION_SUPPORT,READY_TO_INTEGRATE,READY_TO_SERIALIZE,modern evolution condition audit + enabling form catalog,integrate the designed runtime/host and pass exact-ROM acceptance
