event_key,state_key,entry_condition,actions,next_on_success,next_on_defeat,next_on_escape,next_on_cancel,next_on_party_full,next_on_box_full,persisted_writes,rollback_actions
EVENT_FOSSIL_RESTORE_NATIONAL_0566,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0696,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0696,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0696,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0696,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0696,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0696,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0696,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0696,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0696,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0698,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0698,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0698,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0698,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0698,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0698,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0698,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0698,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0698,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0880,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0880,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0880,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0880,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0880,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0880,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0880,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0880,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0880,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0881,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0881,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0881,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0881,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0881,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0881,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0881,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0881,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0881,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0882,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0882,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0882,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0882,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0882,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0882,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0882,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0882,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0882,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0883,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0883,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0883,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0883,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0883,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0883,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_NATIONAL_0883,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0883,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_NATIONAL_0883,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0121,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0121,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0121,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0121,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0121,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0121,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_VEGA_0121,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0121,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0121,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0388,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0388,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0388,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0388,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0388,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0388,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_VEGA_0388,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0388,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0388,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0390,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0390,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0390,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_FOSSIL_RESTORE_VEGA_0390,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0390,EXECUTE,pending valid,run FOSSIL adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0390,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_FOSSIL_RESTORE_VEGA_0390,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0390,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_FOSSIL_RESTORE_VEGA_0390,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0122,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_VEGA_ARCHIVE_0122,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0122,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_VEGA_ARCHIVE_0122,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0122,EXECUTE,pending valid,run EVOLUTION_SUPPORT adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0122,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_VEGA_ARCHIVE_0122,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0122,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0122,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0142,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_VEGA_ARCHIVE_0142,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0142,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_VEGA_ARCHIVE_0142,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0142,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0142,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_VEGA_ARCHIVE_0142,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0142,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0142,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0143,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_VEGA_ARCHIVE_0143,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0143,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_VEGA_ARCHIVE_0143,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0143,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0143,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_VEGA_ARCHIVE_0143,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0143,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0143,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0144,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_VEGA_ARCHIVE_0144,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0144,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_VEGA_ARCHIVE_0144,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0144,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0144,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_VEGA_ARCHIVE_0144,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0144,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_VEGA_ARCHIVE_0144,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_VEGA_ARCHIVE_0389,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_VEGA_ARCHIVE_0389,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
