collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_NATIONAL_0911,SPECIES_KEY_SKELEDIRGE,1480,ラウドボーン,REQUIRED_BASE,ROUTE_1480_SKELEDIRGE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_CROCALOR,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0912,SPECIES_KEY_QUAXLY,1481,クワッス,REQUIRED_BASE,ROUTE_1481_QUAXLY,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0912,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0913,SPECIES_KEY_QUAXWELL,1482,ウェルカモ,REQUIRED_BASE,ROUTE_1482_QUAXWELL,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_QUAXLY,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0914,SPECIES_KEY_QUAQUAVAL,1483,ウェーニバル,REQUIRED_BASE,ROUTE_1483_QUAQUAVAL,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_QUAXWELL,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0915,SPECIES_KEY_LECHONK,1484,グルトン,REQUIRED_BASE,ROUTE_1484_LECHONK,FALLBACK_DIRECT_1484,TOHOKU,T501,VEGA_PHYSICAL_03_019,3,19,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,大量発生,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.2-5,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T501:大量発生:Lv2-5,P2,other verified sources: ROM_WILD:96/12:K01:FISHING:Lv68-72; ROM_WILD:96/12:K01:LAND:Lv68-72; ROM_WILD:96/12:K01:ROCK:Lv68-72
COLLECTION_NATIONAL_0916,SPECIES_KEY_OINKOLOGNE,1485,パフュートン,REQUIRED_BASE,ROUTE_1485_OINKOLOGNE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_LECHONK,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1484; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_CATALOG_1486,SPECIES_KEY_OINKOLOGNE_FEMALE,1486,パフュートン,OPTIONAL_FORM,ROUTE_1486_OINKOLOGNE_FEMALE,,,,,,,,,,,,,OPTIONAL_FORM_TRANSFORMATION,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_NATIONAL_0917,SPECIES_KEY_TAROUNTULA,1487,タマンチュラ,REQUIRED_BASE,ROUTE_1487_TAROUNTULA,FALLBACK_DIRECT_1487,TOHOKU,T502,VEGA_PHYSICAL_03_021,3,21,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,ずつき／朝昼オーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.3-6,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T502:ずつき／朝昼オーバーレイ:Lv3-6,P2,other verified sources: ROM_WILD:96/1:K26:FISHING:Lv70-76; ROM_WILD:96/1:K26:LAND:Lv70-76; ROM_WILD:97/0:K26:FISHING:Lv70-76; ROM_WILD:97/0:K26:LAND:Lv70-76
COLLECTION_NATIONAL_0918,SPECIES_KEY_SPIDOPS,1488,ワナイダー,REQUIRED_BASE,ROUTE_1488_SPIDOPS,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.15以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_TAROUNTULA,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.15以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1487; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0919,SPECIES_KEY_NYMBLE,1489,マメバッタ,REQUIRED_BASE,ROUTE_1489_NYMBLE,FALLBACK_DIRECT_1489,TOHOKU,T503,VEGA_PHYSICAL_03_023,3,23,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,夜間オーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.5-9,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T503:夜間オーバーレイ:Lv5-9,P2,other verified sources: ROM_WILD:96/14:K03:FISHING:Lv71-75; ROM_WILD:96/14:K03:LAND:Lv71-75
COLLECTION_NATIONAL_0920,SPECIES_KEY_LOKIX,1490,エクスレッグ,REQUIRED_BASE,ROUTE_1490_LOKIX,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.24以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_NYMBLE,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.24以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1489; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0921,SPECIES_KEY_PAWMI,1491,パモ,REQUIRED_BASE,ROUTE_1491_PAWMI,FALLBACK_DIRECT_1491,TOHOKU,T501,VEGA_PHYSICAL_03_019,3,19,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.2-5,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T501:草むらオーバーレイ:Lv2-5,P2,other verified sources: ROM_WILD:96/12:K01:FISHING:Lv68-72; ROM_WILD:96/12:K01:LAND:Lv68-72
COLLECTION_NATIONAL_0922,SPECIES_KEY_PAWMO,1492,パモット,REQUIRED_BASE,ROUTE_1492_PAWMO,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_PAWMI,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1491; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0923,SPECIES_KEY_PAWMOT,1493,パーモット,REQUIRED_BASE,ROUTE_1493_PAWMOT,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,連れ歩き1000歩を保存カウンタで判定。未対応時は「ほこうのあかし」を使用。,SPECIES_KEY_PAWMO,UNLOCK_EVOLUTION_GLOBAL,連れ歩き1000歩を保存カウンタで判定。未対応時は「ほこうのあかし」を使用。,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1492; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0924,SPECIES_KEY_TANDEMAUS,1494,ワッカネズミ,REQUIRED_BASE,ROUTE_1494_TANDEMAUS,FALLBACK_DIRECT_1494,TOHOKU,T502,VEGA_PHYSICAL_03_021,3,21,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.3-6,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T502:草むらオーバーレイ:Lv3-6,P2,other verified sources: ROM_WILD:96/16:K05:FISHING:Lv74-79; ROM_WILD:96/16:K05:LAND:Lv74-79; ROM_WILD:97/30:K05:FISHING:Lv74-79; ROM_WILD:97/30:K05:LAND:Lv74-79; ROM_WILD:97/31:K05:FISHING:Lv74-79; ROM_WILD:97/31:K05:LAND:Lv74-79
COLLECTION_NATIONAL_0925,SPECIES_KEY_MAUSHOLD,1495,イッカネズミ,REQUIRED_BASE,ROUTE_1495_MAUSHOLD,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,その他＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_TANDEMAUS,UNLOCK_EVOLUTION_GLOBAL,その他＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1494; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_CATALOG_1496,SPECIES_KEY_MAUSHOLD_FOUR,1496,イッカネズミ,OPTIONAL_FORM,ROUTE_1496_MAUSHOLD_FOUR,,,,,,,,,,,,,OPTIONAL_FORM_TRANSFORMATION,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_NATIONAL_0926,SPECIES_KEY_FIDOUGH,1497,パピモッチ,REQUIRED_BASE,ROUTE_1497_FIDOUGH,FALLBACK_DIRECT_1497,TOHOKU,T504,VEGA_PHYSICAL_01_060,1,60,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,大量発生,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.9-13,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T504:大量発生:Lv9-13,P2,other verified sources: ROM_WILD:96/16:K05:FISHING:Lv74-79; ROM_WILD:96/16:K05:LAND:Lv74-79; ROM_WILD:97/30:K05:FISHING:Lv74-79; ROM_WILD:97/30:K05:LAND:Lv74-79; ROM_WILD:97/31:K05:FISHING:Lv74-79; ROM_WILD:97/31:K05:LAND:Lv74-79
COLLECTION_NATIONAL_0927,SPECIES_KEY_DACHSBUN,1498,バウッツェル,REQUIRED_BASE,ROUTE_1498_DACHSBUN,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.26以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FIDOUGH,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.26以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1497; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0928,SPECIES_KEY_SMOLIV,1499,ミニーブ,REQUIRED_BASE,ROUTE_1499_SMOLIV,,TOHOKU,T504,VEGA_PHYSICAL_01_060,1,60,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,大量発生,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.9-13,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T504:大量発生:Lv9-13,P2,other verified sources:
COLLECTION_NATIONAL_0929,SPECIES_KEY_DOLLIV,1500,オリーニョ,REQUIRED_BASE,ROUTE_1500_DOLLIV,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_SMOLIV,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1499; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0930,SPECIES_KEY_ARBOLIVA,1501,オリーヴァ,REQUIRED_BASE,ROUTE_1501_ARBOLIVA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_DOLLIV,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1500; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0931,SPECIES_KEY_SQUAWKABILLY,1502,イキリンコ,REQUIRED_BASE,ROUTE_1502_SQUAWKABILLY,FALLBACK_DIRECT_1502,TOHOKU,T517,VEGA_PHYSICAL_02_027,2,27,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,草むらオーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.38-45,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T517:草むらオーバーレイ:Lv38-45,P2,other verified sources: ROM_WILD:96/22:K11:FISHING:Lv76-82; ROM_WILD:96/22:K11:LAND:Lv76-82
COLLECTION_CATALOG_1503,SPECIES_KEY_SQUAWKABILLY_BLUE,1503,イキリンコ,OPTIONAL_FORM,ROUTE_1503_SQUAWKABILLY_BLUE,,,,,,,,,,,,,OPTIONAL_FORM_TRANSFORMATION,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1504,SPECIES_KEY_SQUAWKABILLY_YELLOW,1504,イキリンコ,OPTIONAL_FORM,ROUTE_1504_SQUAWKABILLY_YELLOW,,,,,,,,,,,,,OPTIONAL_FORM_TRANSFORMATION,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_CATALOG_1505,SPECIES_KEY_SQUAWKABILLY_WHITE,1505,イキリンコ,OPTIONAL_FORM,ROUTE_1505_SQUAWKABILLY_WHITE,,,,,,,,,,,,,OPTIONAL_FORM_TRANSFORMATION,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,,,,NOT_REQUIRED,,,,,,,NOT_IN_COLLECTION_TARGET,NOT_APPLICABLE,snapshot/manifests/species_ids.csv,OUT_OF_SCOPE,registryには残すがroute graphと完成数から除外。
COLLECTION_NATIONAL_0932,SPECIES_KEY_NACLI,1506,コジオ,REQUIRED_BASE,ROUTE_1506_NACLI,,TOHOKU,T024,VEGA_PHYSICAL_01_083,1,83,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,いわくだき／DexNav,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.6-9,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T024:いわくだき／DexNav:Lv6-9,P2,other verified sources:
COLLECTION_NATIONAL_0933,SPECIES_KEY_NACLSTACK,1507,ジオヅム,REQUIRED_BASE,ROUTE_1507_NACLSTACK,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.24以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_NACLI,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.24以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1506; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0934,SPECIES_KEY_GARGANACL,1508,キョジオーン,REQUIRED_BASE,ROUTE_1508_GARGANACL,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.38以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_NACLSTACK,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.38以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1507; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0935,SPECIES_KEY_CHARCADET,1509,カルボウ,REQUIRED_BASE,ROUTE_1509_CHARCADET,FALLBACK_DIRECT_1509,TOHOKU,T028,VEGA_PHYSICAL_01_053,1,53,ECOLOGY_RUNTIME,,,,,,ECOLOGY_OVERLAY,洞窟・屋内オーバーレイ,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.30-40,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,TOHOKU_ECOLOGY:T028:洞窟・屋内オーバーレイ:Lv30-40,P2,other verified sources: ROM_WILD:97/59:K39:FISHING:Lv91-98; ROM_WILD:97/59:K39:LAND:Lv91-98; ROM_WILD:97/60:K39:FISHING:Lv91-98; ROM_WILD:97/60:K39:LAND:Lv91-98; ROM_WILD:97/61:K39:FISHING:Lv91-98; ROM_WILD:97/61:K39:LAND:Lv91-98; ROM_WILD:97/62:K39:FISHING:Lv91-98; ROM_WILD:97/62:K39:LAND:Lv91-98
COLLECTION_NATIONAL_0936,SPECIES_KEY_ARMAROUGE,1510,グレンアルマ,REQUIRED_BASE,ROUTE_1510_ARMAROUGE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,道具使用＋イワイノヨロイを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_CHARCADET,UNLOCK_EVOLUTION_GLOBAL,道具使用＋イワイノヨロイを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 1509; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
