collection_key,species_key,canonical_id,display_name,national_no,vega_internal_id,base_or_form,target_status,completion_weight,route_required,is_official,family_key,form_key,source_classification,current_audit_class,exclusion_reason,evidence,notes
COLLECTION_NATIONAL_0850,SPECIES_KEY_SIZZLIPEDE,1323,ヤクデ,850,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0447,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0851,SPECIES_KEY_CENTISKORCH,1324,マルヤクデ,851,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0447,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0852,SPECIES_KEY_CLOBBOPUS,1325,タタッコ,852,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0448,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0853,SPECIES_KEY_GRAPPLOCT,1326,オトスパス,853,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0448,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0854,SPECIES_KEY_SINISTEA,1327,ヤバチャ,854,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0449,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0855,SPECIES_KEY_POLTEAGEIST,1328,ポットデス,855,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0449,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0856,SPECIES_KEY_HATENNA,1329,ミブリム,856,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0450,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0857,SPECIES_KEY_HATTREM,1330,テブリム,857,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0450,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0858,SPECIES_KEY_HATTERENE,1331,ブリムオン,858,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0450,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0859,SPECIES_KEY_IMPIDIMP,1332,ベロバー,859,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0451,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0860,SPECIES_KEY_MORGREM,1333,ギモー,860,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0451,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0861,SPECIES_KEY_GRIMMSNARL,1334,オーロンゲ,861,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0451,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0862,SPECIES_KEY_OBSTAGOON,1335,タチフサグマ,862,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0134,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0863,SPECIES_KEY_PERRSERKER,1336,ニャイキング,863,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0022,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0864,SPECIES_KEY_CURSOLA,1337,サニゴーン,864,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0113,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0865,SPECIES_KEY_SIRFETCHD,1338,ネギガナイト,865,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0035,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0866,SPECIES_KEY_MR_RIME,1339,バリコオル,866,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0057,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0867,SPECIES_KEY_RUNERIGUS,1340,デスバーン,867,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0287,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0868,SPECIES_KEY_MILCERY,1341,マホミル,868,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0452,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0869,SPECIES_KEY_ALCREMIE_STRAWBERRY,1342,マホイップ,869,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0452,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0870,SPECIES_KEY_FALINKS,1343,タイレーツ,870,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0453,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0871,SPECIES_KEY_PINCURCHIN,1344,バチンウニ,871,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0454,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0872,SPECIES_KEY_SNOM,1345,ユキハミ,872,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0455,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0873,SPECIES_KEY_FROSMOTH,1346,モスノウ,873,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0455,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0874,SPECIES_KEY_STONJOURNER,1347,イシヘンジン,874,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0456,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0875,SPECIES_KEY_EISCUE,1348,コオリッポ,875,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0457,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0876,SPECIES_KEY_INDEEDEE,1349,イエッサン,876,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0458,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0877,SPECIES_KEY_MORPEKO,1350,モルペコ,877,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0459,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0878,SPECIES_KEY_CUFANT,1351,ゾウドウ,878,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0460,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0879,SPECIES_KEY_COPPERAJAH,1352,ダイオウドウ,879,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0460,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0880,SPECIES_KEY_DRACOZOLT,1353,パッチラゴン,880,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0461,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0881,SPECIES_KEY_ARCTOZOLT,1354,パッチルドン,881,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0462,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0882,SPECIES_KEY_DRACOVISH,1355,ウオノラゴン,882,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0463,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0883,SPECIES_KEY_ARCTOVISH,1356,ウオチルドン,883,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0464,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0884,SPECIES_KEY_DURALUDON,1357,ジュラルドン,884,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0465,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0885,SPECIES_KEY_DREEPY,1358,ドラメシヤ,885,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0466,,DPE_SPECIES_APPEND,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0886,SPECIES_KEY_DRAKLOAK,1359,ドロンチ,886,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0466,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0887,SPECIES_KEY_DRAGAPULT,1360,ドラパルト,887,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0466,,DPE_SPECIES_APPEND,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0888,SPECIES_KEY_ZACIAN,1361,ザシアン,888,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0467,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0889,SPECIES_KEY_ZAMAZENTA,1362,ザマゼンタ,889,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0468,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0890,SPECIES_KEY_ETERNATUS,1363,ムゲンダイナ,890,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0469,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0891,SPECIES_KEY_KUBFU,1364,ダクマ,891,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0470,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0892,SPECIES_KEY_URSHIFU_SINGLE,1365,ウーラオス,892,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0470,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0893,SPECIES_KEY_ZARUDE,1366,ザルード,893,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0471,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0894,SPECIES_KEY_REGIELEKI,1367,レジエレキ,894,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0472,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0895,SPECIES_KEY_REGIDRAGO,1368,レジドラゴ,895,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0473,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0896,SPECIES_KEY_GLASTRIER,1369,ブリザポス,896,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0474,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0897,SPECIES_KEY_SPECTRIER,1370,レイスポス,897,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0475,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0898,SPECIES_KEY_CALYREX,1371,バドレックス,898,,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0476,,DPE_SPECIES_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_CATALOG_1372,SPECIES_KEY_CRAMORANT_GULPING,1372,ウッウ,845,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0444,FORM_KEY_CRAMORANT_GULPING,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1373,SPECIES_KEY_CRAMORANT_GORGING,1373,ウッウ,845,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0444,FORM_KEY_CRAMORANT_GORGING,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1374,SPECIES_KEY_TOXTRICITY_LOW_KEY,1374,ストリンダー,849,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0446,FORM_KEY_TOXTRICITY_LOW_KEY,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1375,SPECIES_KEY_SINISTEA_CHIPPED,1375,ヤバチャ,854,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0449,FORM_KEY_SINISTEA_CHIPPED,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1376,SPECIES_KEY_POLTEAGEIST_CHIPPED,1376,ポットデス,855,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0449,FORM_KEY_POLTEAGEIST_CHIPPED,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1377,SPECIES_KEY_ALCREMIE_BERRY,1377,マホイップ,869,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0452,FORM_KEY_ALCREMIE_BERRY,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1378,SPECIES_KEY_ALCREMIE_CLOVER,1378,マホイップ,869,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0452,FORM_KEY_ALCREMIE_CLOVER,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1379,SPECIES_KEY_ALCREMIE_FLOWER,1379,マホイップ,869,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0452,FORM_KEY_ALCREMIE_FLOWER,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1380,SPECIES_KEY_ALCREMIE_LOVE,1380,マホイップ,869,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0452,FORM_KEY_ALCREMIE_LOVE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1381,SPECIES_KEY_ALCREMIE_RIBBON,1381,マホイップ,869,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0452,FORM_KEY_ALCREMIE_RIBBON,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1382,SPECIES_KEY_ALCREMIE_STAR,1382,マホイップ,869,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0452,FORM_KEY_ALCREMIE_STAR,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1383,SPECIES_KEY_EISCUE_NOICE,1383,コオリッポ,875,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0457,FORM_KEY_EISCUE_NOICE,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1384,SPECIES_KEY_INDEEDEE_FEMALE,1384,イエッサン,876,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0458,FORM_KEY_INDEEDEE_FEMALE,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1385,SPECIES_KEY_MORPEKO_HANGRY,1385,モルペコ,877,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0459,FORM_KEY_MORPEKO_HANGRY,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1386,SPECIES_KEY_ZACIAN_CROWNED,1386,ザシアン,888,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0467,FORM_KEY_ZACIAN_CROWNED,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1387,SPECIES_KEY_ZAMAZENTA_CROWNED,1387,ザマゼンタ,889,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0468,FORM_KEY_ZAMAZENTA_CROWNED,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1388,SPECIES_KEY_ETERNATUS_ETERNAMAX,1388,ムゲンダイナ,890,,FORM,BATTLE_ONLY_EXCLUDED,0,no,true,OFFICIAL_CHAIN_0469,FORM_KEY_ETERNATUS_ETERNAMAX,DPE_FORM_APPEND,TARGET_EXCLUDED,戦闘中／一時変身／巨大化等の状態,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1389,SPECIES_KEY_URSHIFU_RAPID,1389,ウーラオス,892,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0470,FORM_KEY_URSHIFU_RAPID,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1390,SPECIES_KEY_ZARUDE_DADA,1390,ザルード,893,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0471,FORM_KEY_ZARUDE_DADA,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1391,SPECIES_KEY_CALYREX_ICE_RIDER,1391,バドレックス,898,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0476,FORM_KEY_CALYREX_ICE_RIDER,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1392,SPECIES_KEY_CALYREX_SHADOW_RIDER,1392,バドレックス,898,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0476,FORM_KEY_CALYREX_SHADOW_RIDER,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_ENABLING_FORM_1393,SPECIES_KEY_MEOWTH_G,1393,ニャース,52,,FORM,REQUIRED_ENABLING_FORM,0,yes,true,OFFICIAL_CHAIN_0022,FORM_KEY_MEOWTH_G,DPE_FORM_APPEND,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,別全国種への進化入口として必要（図鑑完成数には加算しない）,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1394,SPECIES_KEY_PONYTA_G,1394,ポニータ,77,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0032,FORM_KEY_PONYTA_G,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1395,SPECIES_KEY_RAPIDASH_G,1395,ギャロップ,78,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0032,FORM_KEY_RAPIDASH_G,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
COLLECTION_CATALOG_1396,SPECIES_KEY_SLOWPOKE_G,1396,ヤドン,79,,FORM,OPTIONAL_FORM,0,no,true,OFFICIAL_CHAIN_0033,FORM_KEY_SLOWPOKE_G,DPE_FORM_APPEND,OPTIONAL_NOT_AUDITED,全国図鑑番号を共有する恒常・外見差分。完成数には加算しない,snapshot/manifests/species_ids.csv,
