species_national_no,species_name,form_identifier,japanese_form_name,class,battle_only,mega,separate_learnset,move_inheritance_policy,storage_note,verification
982,ノココッチ,three-segment,みつふしフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
964,イルカマン,hero,マイティフォルム,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
925,イッカネズミ,family-of-three,３びきかぞく,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
978,シャリタツ,droopy,たれたすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
978,シャリタツ,stretchy,のびたすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
931,イキリンコ,blue-plumage,ブルーフェザー,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
931,イキリンコ,yellow-plumage,イエローフェザー,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
931,イキリンコ,white-plumage,ホワイトフェザー,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
999,コレクレー,roaming,とほフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1007,コライドン,limited-build,せいげんけいたい,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1007,コライドン,sprinting-build,しっそうけいたい,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1007,コライドン,swimming-build,ゆうえいけいたい,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1007,コライドン,gliding-build,かっくうけいたい,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1008,ミライドン,low-power-mode,リミテッドモード,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1008,ミライドン,drive-mode,ドライブモード,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1008,ミライドン,aquatic-mode,フロートモード,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1008,ミライドン,glide-mode,グライドモード,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
901,ガチグマ,bloodmoon,アカツキ,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1017,オーガポン,wellspring-mask,いどのめん,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1017,オーガポン,hearthflame-mask,かまどのめん,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1017,オーガポン,cornerstone-mask,いしずえのめん,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1024,テラパゴス,terastal,テラスタルフォルム,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1024,テラパゴス,stellar,ステラフォルム,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
1017,オーガポン,teal-mask-terastal,みどりのめん・テラスタル,テラスタル専用フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
