evolution_chain_id,root_name,family,types_in_family,family_category,vega_inclusion,primary_role,recommended_level_up_core,recommended_tm_core,recommended_tutor_core,progression_rule,overcoverage_rule,manual_review_priority
460,ゾウドウ,ゾウドウ → ダイオウドウ,はがね,通常生態,未収録・追加対象,物理アタッカー,メタルクロー / てっぺき / ヘビーボンバー,ラスターカノン,アイアンヘッド,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
461,パッチラゴン,パッチラゴン,でんき / ドラゴン,化石,未収録・追加対象,物理アタッカー,スパーク / でんじは / ドラゴンテール / りゅうのまい,ボルトチェンジ / ワイドブレイカー,エレキネット / りゅうせいぐん,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
462,パッチルドン,パッチルドン,こおり / でんき,化石,未収録・追加対象,特殊アタッカー,でんきショック / でんじは / こごえるかぜ / ゆきげしき,ボルトチェンジ / アイススピナー,エレキネット / トリプルアクセル,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
463,ウオノラゴン,ウオノラゴン,みず / ドラゴン,化石,未収録・追加対象,物理アタッカー,アクアジェット / あまごい / ドラゴンテール / りゅうのまい,アクアブレイク / ワイドブレイカー,クイックターン / りゅうせいぐん,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
464,ウオチルドン,ウオチルドン,こおり / みず,化石,未収録・追加対象,特殊アタッカー,みずのはどう / あまごい / こごえるかぜ / ゆきげしき,アクアブレイク / アイススピナー,クイックターン / トリプルアクセル,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
465,ジュラルドン,ジュラルドン → ブリジュラス,はがね / ドラゴン,人工・無機物,未収録・追加対象,物理寄り,メタルクロー / てっぺき / ドラゴンテール / りゅうのまい / エレクトロビーム / ヘビーボンバー / げきりん,ラスターカノン / ワイドブレイカー,アイアンヘッド / りゅうせいぐん,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
466,ドラメシヤ,ドラメシヤ → ドロンチ → ドラパルト,ゴースト / ドラゴン,600族,未収録・追加対象,両刀・可変,ドラゴンテール / りゅうのいぶき / かげうち / おどろかす / ドラゴンクロー / りゅうのはどう / シャドークロー / たたりめ,ワイドブレイカー / シャドークロー,りゅうせいぐん / ポルターガイスト,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
467,ザシアン,ザシアン,フェアリー,伝説,未収録・追加対象,特殊寄り,ようせいのかぜ / あまえる,マジカルシャイン,ミストバースト,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
468,ザマゼンタ,ザマゼンタ,かくとう,伝説,未収録・追加対象,物理寄り,いわくだき / ビルドアップ,ドレインパンチ,コーチング,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
469,ムゲンダイナ,ムゲンダイナ,どく / ドラゴン,伝説,未収録・追加対象,両刀・可変,どくばり / アシッドボム / ドラゴンテール / りゅうのいぶき,ベノムショック / ワイドブレイカー,ダストシュート / りゅうせいぐん,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
470,ダクマ,ダクマ → ウーラオス,あく / かくとう,伝説,未収録・追加対象,物理アタッカー,いわくだき / ビルドアップ / あんこくきょうだ／すいりゅうれんだ / インファイト / はたきおとす,ドレインパンチ / バークアウト,コーチング / はたきおとす,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P0
471,ザルード,ザルード,あく / くさ,幻,未収録・追加対象,物理アタッカー,かみつく / ちょうはつ / はっぱカッター / やどりぎのタネ,バークアウト / くさむすび,はたきおとす / グラススライダー,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
472,レジエレキ,レジエレキ,でんき,伝説,未収録・追加対象,特殊アタッカー,でんきショック / でんじは,ボルトチェンジ,エレキネット,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
473,レジドラゴ,レジドラゴ,ドラゴン,伝説,未収録・追加対象,物理アタッカー,ドラゴンテール / りゅうのまい,ワイドブレイカー,りゅうせいぐん,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
474,ブリザポス,ブリザポス,こおり,伝説,未収録・追加対象,物理アタッカー,こおりのつぶて / ゆきげしき,アイススピナー,トリプルアクセル,基礎形は早期STAB、中間は中威力STAB、進化先は役割技と終盤大技。分岐進化は分岐後に個性技を追加。,異タイプ高火力技は最大2タイプまで。元々の設定・身体構造・図鑑説明に根拠がない技は削除または教え技化。,P2
