scope,species_key,name,types,role,stage,tohoku_planned_level,kanto_planned_level,recommended_move1,recommended_move2,recommended_move3,recommended_move4,safety_checks
ベガ固有,190,アスイーツ,こおり,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,れいとうビーム,ゆきげしき,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,191,コユキムシ,こおり,特殊寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,こごえるかぜ,ゆきげしき,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,192,ユキタテハ,こおり／むし,特殊アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,れいとうビーム,むしのさざめき,ゆきげしき,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,194,オオペラー,ひこう,両刀・可変,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,ドリルくちばし,エアスラッシュ,おいかぜ,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,195,オリバー,エスパー,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,サイコキネシス,めいそう,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,196,ランペルン,ゴースト／エスパー,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,たたりめ,サイコキネシス,おにび,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,197,キーボン,ゴースト,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,たたりめ,おにび,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,200,レディバル,むし／かくとう,物理寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,シザークロス,かわらわり,ねばねばネット,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,202,ケンタル,ノーマル,物理寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,のしかかり,アンコール,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,206,アスリスク,ゴースト,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,たたりめ,おにび,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,207,プラネム,エスパー,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,サイコキネシス,めいそう,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,208,モドラ,ドラゴン,物理寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,ドラゴンテール,りゅうのまい,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,209,コモラゴン,ドラゴン／かくとう,物理アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,ドラゴンクロー,かわらわり,りゅうのまい,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,214,ヤミクラゲ,みず／あく,物理寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,アクアブレイク,つじぎり,あまごい,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,215,コイナリ,ほのお,特殊寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,ひのこ,おにび,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,216,オオイナリ,ほのお,特殊アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,かえんほうしゃ,おにび,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,217,キャンペル,ゴースト／ほのお,特殊寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,おどろかす,ひのこ,おにび,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,218,ホムロソク,ゴースト／ほのお,特殊アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,たたりめ,かえんほうしゃ,おにび,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,219,ガレキダマ,いわ／ゴースト,両刀・可変,基礎形,ベガ既存値,高レベル再捕獲は個別設定,いわおとし,げんしのちから,かげうち,おどろかす,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,220,ジバクン,いわ／ゴースト,物理アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,いわなだれ,シャドークロー,ステルスロック,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,221,ワラコゾウ,じめん,物理寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,どろかけ,すなあらし,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,222,ワラガシラ,じめん／ひこう,物理アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,じならし,ドリルくちばし,すなあらし,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,225,ドルマイン,はがね,物理アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,アイアンヘッド,てっぺき,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,233,プカスカ,でんき／ひこう,特殊寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,でんきショック,かぜおこし,でんじは,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,234,スモーガス,でんき／どく,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,10まんボルト,ヘドロばくだん,でんじは,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,235,ココロン,くさ,特殊寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,メガドレイン,やどりぎのタネ,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,236,カモドック,くさ,特殊寄り,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,ギガドレイン,やどりぎのタネ,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,237,トノッパー,みず,両刀・可変,基礎形,ベガ既存値,高レベル再捕獲は個別設定,アクアジェット,みずのはどう,あまごい,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,238,ガルラーダ,みず／かくとう,物理アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,アクアブレイク,かわらわり,あまごい,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,239,ハサーガ,かくとう／はがね,物理アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,かわらわり,アイアンヘッド,ビルドアップ,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,240,アメクジ,みず,両刀・可変,基礎形,ベガ既存値,高レベル再捕獲は個別設定,アクアジェット,みずのはどう,あまごい,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,241,アメリシア,みず／どく,特殊アタッカー,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,なみのり,ヘドロばくだん,あまごい,まもる,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,242,カララン,ノーマル／くさ,両刀・可変,基礎形,ベガ既存値,高レベル再捕獲は個別設定,ずつき,スピードスター,はっぱカッター,メガドレイン,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,243,カンカーン,ノーマル／くさ,耐久・補助,進化先／単独種,ベガ既存値,高レベル再捕獲は個別設定,のしかかり,ハイパーボイス,タネばくだん,ギガドレイン,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
ベガ固有,244,クラウン,ノーマル,物理寄り,基礎形,ベガ既存値,高レベル再捕獲は個別設定,ずつき,アンコール,まもる,たいあたり,既存イベント技を保護／命中90以上STABあり／独自大技は最大1つ／自滅・逃走技のみを禁止
