form_id_source,source_scope,pokemon_id_source,species_national_no,species_name,pokemon_identifier,form_identifier,japanese_form_name,class,battle_only,mega,acquisition_policy,integration_method,storage_policy,dex_policy,verification
PokeAPI:10430,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10261,931,イキリンコ,squawkabilly-yellow-plumage,yellow-plumage,イエローフェザー,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10431,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10262,931,イキリンコ,squawkabilly-white-plumage,white-plumage,ホワイトフェザー,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10432,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10263,999,コレクレー,gimmighoul-roaming,roaming,とほフォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10433,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10264,1007,コライドン,koraidon-limited-build,limited-build,せいげんけいたい,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10434,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10265,1007,コライドン,koraidon-sprinting-build,sprinting-build,しっそうけいたい,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10435,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10266,1007,コライドン,koraidon-swimming-build,swimming-build,ゆうえいけいたい,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10436,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10267,1007,コライドン,koraidon-gliding-build,gliding-build,かっくうけいたい,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10437,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10268,1008,ミライドン,miraidon-low-power-mode,low-power-mode,リミテッドモード,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10438,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10269,1008,ミライドン,miraidon-drive-mode,drive-mode,ドライブモード,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10439,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10270,1008,ミライドン,miraidon-aquatic-mode,aquatic-mode,フロートモード,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10440,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10271,1008,ミライドン,miraidon-glide-mode,glide-mode,グライドモード,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10441,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10272,901,ガチグマ,ursaluna-bloodmoon,bloodmoon,アカツキ,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10442,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10273,1017,オーガポン,ogerpon-wellspring-mask,wellspring-mask,いどのめん,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10443,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10274,1017,オーガポン,ogerpon-hearthflame-mask,hearthflame-mask,かまどのめん,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10444,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10275,1017,オーガポン,ogerpon-cornerstone-mask,cornerstone-mask,いしずえのめん,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10445,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10276,1024,テラパゴス,terapagos-terastal,terastal,テラスタルフォルム,戦闘中フォーム,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10446,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,10277,1024,テラパゴス,terapagos-stellar,stellar,ステラフォルム,戦闘中フォーム,yes,no,別個体として捕獲しない,戦闘エンジンのフォームチェンジで一時変化。戦闘終了時に必ず基礎形へ戻す。,独立内部ID（戦闘専用）,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
DPE:0x592,DPE-JP 520937c species.h,DPE:0x592,1017,オーガポン,ogerpon,teal-mask-terastal,みどりのめん・テラスタル,テラスタル専用フォーム,yes,no,別個体として捕獲しない,対応する仮面を持つオーガポンがテラスタルした戦闘中だけ変化。戦闘終了・預入時に基礎形へ復帰。,独立内部ID（戦闘専用）,仮面フォームの図鑑タブへ統合し、完成条件外。,DPE内部ID0x592～0x595をベガ用IDへ再配置し、元数値を直書きしない。
DPE:0x593,DPE-JP 520937c species.h,DPE:0x593,1017,オーガポン,ogerpon,wellspring-mask-terastal,いどのめん・テラスタル,テラスタル専用フォーム,yes,no,別個体として捕獲しない,対応する仮面を持つオーガポンがテラスタルした戦闘中だけ変化。戦闘終了・預入時に基礎形へ復帰。,独立内部ID（戦闘専用）,仮面フォームの図鑑タブへ統合し、完成条件外。,DPE内部ID0x592～0x595をベガ用IDへ再配置し、元数値を直書きしない。
DPE:0x594,DPE-JP 520937c species.h,DPE:0x594,1017,オーガポン,ogerpon,hearthflame-mask-terastal,かまどのめん・テラスタル,テラスタル専用フォーム,yes,no,別個体として捕獲しない,対応する仮面を持つオーガポンがテラスタルした戦闘中だけ変化。戦闘終了・預入時に基礎形へ復帰。,独立内部ID（戦闘専用）,仮面フォームの図鑑タブへ統合し、完成条件外。,DPE内部ID0x592～0x595をベガ用IDへ再配置し、元数値を直書きしない。
