symbol,source_kind,vega_dex_no,national_no,display_name,protected_old_id,assigned_new_id,graphics_key,cry_key,dex_seen_bit,dex_caught_bit,status,notes
NATIONAL_EXT_0868,DPE official import,,868,マホミル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0868_GFX,NATIONAL_EXT_0868_CRY,NATIONAL_SEEN_0868,NATIONAL_CAUGHT_0868,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0869,DPE official import,,869,マホイップ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0869_GFX,NATIONAL_EXT_0869_CRY,NATIONAL_SEEN_0869,NATIONAL_CAUGHT_0869,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0870,DPE official import,,870,タイレーツ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0870_GFX,NATIONAL_EXT_0870_CRY,NATIONAL_SEEN_0870,NATIONAL_CAUGHT_0870,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0871,DPE official import,,871,バチンウニ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0871_GFX,NATIONAL_EXT_0871_CRY,NATIONAL_SEEN_0871,NATIONAL_CAUGHT_0871,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0872,DPE official import,,872,ユキハミ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0872_GFX,NATIONAL_EXT_0872_CRY,NATIONAL_SEEN_0872,NATIONAL_CAUGHT_0872,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0873,DPE official import,,873,モスノウ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0873_GFX,NATIONAL_EXT_0873_CRY,NATIONAL_SEEN_0873,NATIONAL_CAUGHT_0873,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0874,DPE official import,,874,イシヘンジン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0874_GFX,NATIONAL_EXT_0874_CRY,NATIONAL_SEEN_0874,NATIONAL_CAUGHT_0874,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0875,DPE official import,,875,コオリッポ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0875_GFX,NATIONAL_EXT_0875_CRY,NATIONAL_SEEN_0875,NATIONAL_CAUGHT_0875,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0876,DPE official import,,876,イエッサン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0876_GFX,NATIONAL_EXT_0876_CRY,NATIONAL_SEEN_0876,NATIONAL_CAUGHT_0876,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0877,DPE official import,,877,モルペコ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0877_GFX,NATIONAL_EXT_0877_CRY,NATIONAL_SEEN_0877,NATIONAL_CAUGHT_0877,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0878,DPE official import,,878,ゾウドウ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0878_GFX,NATIONAL_EXT_0878_CRY,NATIONAL_SEEN_0878,NATIONAL_CAUGHT_0878,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0879,DPE official import,,879,ダイオウドウ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0879_GFX,NATIONAL_EXT_0879_CRY,NATIONAL_SEEN_0879,NATIONAL_CAUGHT_0879,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0880,DPE official import,,880,パッチラゴン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0880_GFX,NATIONAL_EXT_0880_CRY,NATIONAL_SEEN_0880,NATIONAL_CAUGHT_0880,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0881,DPE official import,,881,パッチルドン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0881_GFX,NATIONAL_EXT_0881_CRY,NATIONAL_SEEN_0881,NATIONAL_CAUGHT_0881,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0882,DPE official import,,882,ウオノラゴン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0882_GFX,NATIONAL_EXT_0882_CRY,NATIONAL_SEEN_0882,NATIONAL_CAUGHT_0882,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0883,DPE official import,,883,ウオチルドン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0883_GFX,NATIONAL_EXT_0883_CRY,NATIONAL_SEEN_0883,NATIONAL_CAUGHT_0883,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0884,DPE official import,,884,ジュラルドン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0884_GFX,NATIONAL_EXT_0884_CRY,NATIONAL_SEEN_0884,NATIONAL_CAUGHT_0884,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0885,DPE official import,,885,ドラメシヤ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0885_GFX,NATIONAL_EXT_0885_CRY,NATIONAL_SEEN_0885,NATIONAL_CAUGHT_0885,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0886,DPE official import,,886,ドロンチ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0886_GFX,NATIONAL_EXT_0886_CRY,NATIONAL_SEEN_0886,NATIONAL_CAUGHT_0886,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0887,DPE official import,,887,ドラパルト,―,リンカ／ID割当後に確定,NATIONAL_EXT_0887_GFX,NATIONAL_EXT_0887_CRY,NATIONAL_SEEN_0887,NATIONAL_CAUGHT_0887,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0888,DPE official import,,888,ザシアン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0888_GFX,NATIONAL_EXT_0888_CRY,NATIONAL_SEEN_0888,NATIONAL_CAUGHT_0888,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0889,DPE official import,,889,ザマゼンタ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0889_GFX,NATIONAL_EXT_0889_CRY,NATIONAL_SEEN_0889,NATIONAL_CAUGHT_0889,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0890,DPE official import,,890,ムゲンダイナ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0890_GFX,NATIONAL_EXT_0890_CRY,NATIONAL_SEEN_0890,NATIONAL_CAUGHT_0890,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0891,DPE official import,,891,ダクマ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0891_GFX,NATIONAL_EXT_0891_CRY,NATIONAL_SEEN_0891,NATIONAL_CAUGHT_0891,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0892,DPE official import,,892,ウーラオス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0892_GFX,NATIONAL_EXT_0892_CRY,NATIONAL_SEEN_0892,NATIONAL_CAUGHT_0892,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0893,DPE official import,,893,ザルード,―,リンカ／ID割当後に確定,NATIONAL_EXT_0893_GFX,NATIONAL_EXT_0893_CRY,NATIONAL_SEEN_0893,NATIONAL_CAUGHT_0893,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0894,DPE official import,,894,レジエレキ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0894_GFX,NATIONAL_EXT_0894_CRY,NATIONAL_SEEN_0894,NATIONAL_CAUGHT_0894,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0895,DPE official import,,895,レジドラゴ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0895_GFX,NATIONAL_EXT_0895_CRY,NATIONAL_SEEN_0895,NATIONAL_CAUGHT_0895,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0896,DPE official import,,896,ブリザポス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0896_GFX,NATIONAL_EXT_0896_CRY,NATIONAL_SEEN_0896,NATIONAL_CAUGHT_0896,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0897,DPE official import,,897,レイスポス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0897_GFX,NATIONAL_EXT_0897_CRY,NATIONAL_SEEN_0897,NATIONAL_CAUGHT_0897,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0898,DPE official import,,898,バドレックス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0898_GFX,NATIONAL_EXT_0898_CRY,NATIONAL_SEEN_0898,NATIONAL_CAUGHT_0898,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0899,DPE official import,,899,アヤシシ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0899_GFX,NATIONAL_EXT_0899_CRY,NATIONAL_SEEN_0899,NATIONAL_CAUGHT_0899,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0900,DPE official import,,900,バサギリ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0900_GFX,NATIONAL_EXT_0900_CRY,NATIONAL_SEEN_0900,NATIONAL_CAUGHT_0900,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0901,DPE official import,,901,ガチグマ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0901_GFX,NATIONAL_EXT_0901_CRY,NATIONAL_SEEN_0901,NATIONAL_CAUGHT_0901,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0902,DPE official import,,902,イダイトウ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0902_GFX,NATIONAL_EXT_0902_CRY,NATIONAL_SEEN_0902,NATIONAL_CAUGHT_0902,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0903,DPE official import,,903,オオニューラ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0903_GFX,NATIONAL_EXT_0903_CRY,NATIONAL_SEEN_0903,NATIONAL_CAUGHT_0903,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0904,DPE official import,,904,ハリーマン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0904_GFX,NATIONAL_EXT_0904_CRY,NATIONAL_SEEN_0904,NATIONAL_CAUGHT_0904,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0905,DPE official import,,905,ラブトロス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0905_GFX,NATIONAL_EXT_0905_CRY,NATIONAL_SEEN_0905,NATIONAL_CAUGHT_0905,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0906,DPE official import,,906,ニャオハ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0906_GFX,NATIONAL_EXT_0906_CRY,NATIONAL_SEEN_0906,NATIONAL_CAUGHT_0906,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0907,DPE official import,,907,ニャローテ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0907_GFX,NATIONAL_EXT_0907_CRY,NATIONAL_SEEN_0907,NATIONAL_CAUGHT_0907,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0908,DPE official import,,908,マスカーニャ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0908_GFX,NATIONAL_EXT_0908_CRY,NATIONAL_SEEN_0908,NATIONAL_CAUGHT_0908,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0909,DPE official import,,909,ホゲータ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0909_GFX,NATIONAL_EXT_0909_CRY,NATIONAL_SEEN_0909,NATIONAL_CAUGHT_0909,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0910,DPE official import,,910,アチゲータ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0910_GFX,NATIONAL_EXT_0910_CRY,NATIONAL_SEEN_0910,NATIONAL_CAUGHT_0910,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0911,DPE official import,,911,ラウドボーン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0911_GFX,NATIONAL_EXT_0911_CRY,NATIONAL_SEEN_0911,NATIONAL_CAUGHT_0911,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0912,DPE official import,,912,クワッス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0912_GFX,NATIONAL_EXT_0912_CRY,NATIONAL_SEEN_0912,NATIONAL_CAUGHT_0912,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0913,DPE official import,,913,ウェルカモ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0913_GFX,NATIONAL_EXT_0913_CRY,NATIONAL_SEEN_0913,NATIONAL_CAUGHT_0913,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0914,DPE official import,,914,ウェーニバル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0914_GFX,NATIONAL_EXT_0914_CRY,NATIONAL_SEEN_0914,NATIONAL_CAUGHT_0914,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0915,DPE official import,,915,グルトン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0915_GFX,NATIONAL_EXT_0915_CRY,NATIONAL_SEEN_0915,NATIONAL_CAUGHT_0915,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0916,DPE official import,,916,パフュートン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0916_GFX,NATIONAL_EXT_0916_CRY,NATIONAL_SEEN_0916,NATIONAL_CAUGHT_0916,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0917,DPE official import,,917,タマンチュラ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0917_GFX,NATIONAL_EXT_0917_CRY,NATIONAL_SEEN_0917,NATIONAL_CAUGHT_0917,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0918,DPE official import,,918,ワナイダー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0918_GFX,NATIONAL_EXT_0918_CRY,NATIONAL_SEEN_0918,NATIONAL_CAUGHT_0918,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0919,DPE official import,,919,マメバッタ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0919_GFX,NATIONAL_EXT_0919_CRY,NATIONAL_SEEN_0919,NATIONAL_CAUGHT_0919,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0920,DPE official import,,920,エクスレッグ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0920_GFX,NATIONAL_EXT_0920_CRY,NATIONAL_SEEN_0920,NATIONAL_CAUGHT_0920,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0921,DPE official import,,921,パモ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0921_GFX,NATIONAL_EXT_0921_CRY,NATIONAL_SEEN_0921,NATIONAL_CAUGHT_0921,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0922,DPE official import,,922,パモット,―,リンカ／ID割当後に確定,NATIONAL_EXT_0922_GFX,NATIONAL_EXT_0922_CRY,NATIONAL_SEEN_0922,NATIONAL_CAUGHT_0922,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0923,DPE official import,,923,パーモット,―,リンカ／ID割当後に確定,NATIONAL_EXT_0923_GFX,NATIONAL_EXT_0923_CRY,NATIONAL_SEEN_0923,NATIONAL_CAUGHT_0923,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0924,DPE official import,,924,ワッカネズミ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0924_GFX,NATIONAL_EXT_0924_CRY,NATIONAL_SEEN_0924,NATIONAL_CAUGHT_0924,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0925,DPE official import,,925,イッカネズミ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0925_GFX,NATIONAL_EXT_0925_CRY,NATIONAL_SEEN_0925,NATIONAL_CAUGHT_0925,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0926,DPE official import,,926,パピモッチ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0926_GFX,NATIONAL_EXT_0926_CRY,NATIONAL_SEEN_0926,NATIONAL_CAUGHT_0926,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0927,DPE official import,,927,バウッツェル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0927_GFX,NATIONAL_EXT_0927_CRY,NATIONAL_SEEN_0927,NATIONAL_CAUGHT_0927,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0928,DPE official import,,928,ミニーブ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0928_GFX,NATIONAL_EXT_0928_CRY,NATIONAL_SEEN_0928,NATIONAL_CAUGHT_0928,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0929,DPE official import,,929,オリーニョ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0929_GFX,NATIONAL_EXT_0929_CRY,NATIONAL_SEEN_0929,NATIONAL_CAUGHT_0929,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0930,DPE official import,,930,オリーヴァ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0930_GFX,NATIONAL_EXT_0930_CRY,NATIONAL_SEEN_0930,NATIONAL_CAUGHT_0930,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0931,DPE official import,,931,イキリンコ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0931_GFX,NATIONAL_EXT_0931_CRY,NATIONAL_SEEN_0931,NATIONAL_CAUGHT_0931,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0932,DPE official import,,932,コジオ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0932_GFX,NATIONAL_EXT_0932_CRY,NATIONAL_SEEN_0932,NATIONAL_CAUGHT_0932,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0933,DPE official import,,933,ジオヅム,―,リンカ／ID割当後に確定,NATIONAL_EXT_0933_GFX,NATIONAL_EXT_0933_CRY,NATIONAL_SEEN_0933,NATIONAL_CAUGHT_0933,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0934,DPE official import,,934,キョジオーン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0934_GFX,NATIONAL_EXT_0934_CRY,NATIONAL_SEEN_0934,NATIONAL_CAUGHT_0934,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0935,DPE official import,,935,カルボウ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0935_GFX,NATIONAL_EXT_0935_CRY,NATIONAL_SEEN_0935,NATIONAL_CAUGHT_0935,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0936,DPE official import,,936,グレンアルマ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0936_GFX,NATIONAL_EXT_0936_CRY,NATIONAL_SEEN_0936,NATIONAL_CAUGHT_0936,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0937,DPE official import,,937,ソウブレイズ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0937_GFX,NATIONAL_EXT_0937_CRY,NATIONAL_SEEN_0937,NATIONAL_CAUGHT_0937,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0938,DPE official import,,938,ズピカ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0938_GFX,NATIONAL_EXT_0938_CRY,NATIONAL_SEEN_0938,NATIONAL_CAUGHT_0938,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0939,DPE official import,,939,ハラバリー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0939_GFX,NATIONAL_EXT_0939_CRY,NATIONAL_SEEN_0939,NATIONAL_CAUGHT_0939,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0940,DPE official import,,940,カイデン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0940_GFX,NATIONAL_EXT_0940_CRY,NATIONAL_SEEN_0940,NATIONAL_CAUGHT_0940,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0941,DPE official import,,941,タイカイデン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0941_GFX,NATIONAL_EXT_0941_CRY,NATIONAL_SEEN_0941,NATIONAL_CAUGHT_0941,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0942,DPE official import,,942,オラチフ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0942_GFX,NATIONAL_EXT_0942_CRY,NATIONAL_SEEN_0942,NATIONAL_CAUGHT_0942,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0943,DPE official import,,943,マフィティフ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0943_GFX,NATIONAL_EXT_0943_CRY,NATIONAL_SEEN_0943,NATIONAL_CAUGHT_0943,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0944,DPE official import,,944,シルシュルー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0944_GFX,NATIONAL_EXT_0944_CRY,NATIONAL_SEEN_0944,NATIONAL_CAUGHT_0944,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0945,DPE official import,,945,タギングル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0945_GFX,NATIONAL_EXT_0945_CRY,NATIONAL_SEEN_0945,NATIONAL_CAUGHT_0945,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0946,DPE official import,,946,アノクサ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0946_GFX,NATIONAL_EXT_0946_CRY,NATIONAL_SEEN_0946,NATIONAL_CAUGHT_0946,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0947,DPE official import,,947,アノホラグサ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0947_GFX,NATIONAL_EXT_0947_CRY,NATIONAL_SEEN_0947,NATIONAL_CAUGHT_0947,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0948,DPE official import,,948,ノノクラゲ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0948_GFX,NATIONAL_EXT_0948_CRY,NATIONAL_SEEN_0948,NATIONAL_CAUGHT_0948,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0949,DPE official import,,949,リククラゲ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0949_GFX,NATIONAL_EXT_0949_CRY,NATIONAL_SEEN_0949,NATIONAL_CAUGHT_0949,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0950,DPE official import,,950,ガケガニ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0950_GFX,NATIONAL_EXT_0950_CRY,NATIONAL_SEEN_0950,NATIONAL_CAUGHT_0950,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0951,DPE official import,,951,カプサイジ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0951_GFX,NATIONAL_EXT_0951_CRY,NATIONAL_SEEN_0951,NATIONAL_CAUGHT_0951,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0952,DPE official import,,952,スコヴィラン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0952_GFX,NATIONAL_EXT_0952_CRY,NATIONAL_SEEN_0952,NATIONAL_CAUGHT_0952,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0953,DPE official import,,953,シガロコ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0953_GFX,NATIONAL_EXT_0953_CRY,NATIONAL_SEEN_0953,NATIONAL_CAUGHT_0953,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0954,DPE official import,,954,ベラカス,―,リンカ／ID割当後に確定,NATIONAL_EXT_0954_GFX,NATIONAL_EXT_0954_CRY,NATIONAL_SEEN_0954,NATIONAL_CAUGHT_0954,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0955,DPE official import,,955,ヒラヒナ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0955_GFX,NATIONAL_EXT_0955_CRY,NATIONAL_SEEN_0955,NATIONAL_CAUGHT_0955,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0956,DPE official import,,956,クエスパトラ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0956_GFX,NATIONAL_EXT_0956_CRY,NATIONAL_SEEN_0956,NATIONAL_CAUGHT_0956,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0957,DPE official import,,957,カヌチャン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0957_GFX,NATIONAL_EXT_0957_CRY,NATIONAL_SEEN_0957,NATIONAL_CAUGHT_0957,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0958,DPE official import,,958,ナカヌチャン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0958_GFX,NATIONAL_EXT_0958_CRY,NATIONAL_SEEN_0958,NATIONAL_CAUGHT_0958,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0959,DPE official import,,959,デカヌチャン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0959_GFX,NATIONAL_EXT_0959_CRY,NATIONAL_SEEN_0959,NATIONAL_CAUGHT_0959,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0960,DPE official import,,960,ウミディグダ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0960_GFX,NATIONAL_EXT_0960_CRY,NATIONAL_SEEN_0960,NATIONAL_CAUGHT_0960,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0961,DPE official import,,961,ウミトリオ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0961_GFX,NATIONAL_EXT_0961_CRY,NATIONAL_SEEN_0961,NATIONAL_CAUGHT_0961,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0962,DPE official import,,962,オトシドリ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0962_GFX,NATIONAL_EXT_0962_CRY,NATIONAL_SEEN_0962,NATIONAL_CAUGHT_0962,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
